customer_id,product_id,browse_date,time_spent_seconds,pages_viewed,added_to_cart
C0623,P0006,2026-03-12 03:20:02,240,8,0
C0749,P0147,2025-10-26 12:01:37,484,11,0
C0257,P0033,2026-04-21 03:07:40,514,8,0
C1824,P0197,2025-07-03 05:59:09,573,10,0
C1634,P0137,2025-09-17 12:42:02,380,7,0
C1443,P0199,2025-06-22 17:12:44,467,5,0
C1334,P0084,2026-01-18 16:39:50,285,3,0
C0764,P0190,2026-03-30 10:50:14,156,2,0
C1326,P0022,2025-07-20 00:38:53,12,7,1
C0235,P0163,2025-12-17 23:33:22,565,14,1
C0038,P0136,2025-12-16 20:05:29,425,11,1
C0348,P0040,2025-09-12 23:47:07,550,12,0
C1919,P0017,2026-05-20 22:19:35,165,14,0
C0308,P0118,2025-11-22 21:36:55,13,1,1
C0444,P0113,2026-06-02 17:20:40,209,5,0
C1722,P0085,2025-10-02 05:31:48,201,10,0
C1798,P0115,2025-07-26 04:26:45,125,13,0
C0065,P0020,2026-04-26 14:55:44,243,14,0
C1416,P0010,2025-10-06 04:10:36,373,9,0
C0195,P0139,2025-09-05 04:09:46,16,10,0
C0921,P0177,2025-08-06 16:34:31,181,9,1
C1035,P0190,2026-04-20 23:35:37,168,7,0
C0053,P0056,2025-08-31 06:27:22,364,1,0
C0056,P0118,2025-09-01 04:21:27,257,14,1
C0780,P0035,2026-03-10 13:30:25,184,6,1
C1259,P0087,2025-08-26 15:06:09,84,7,1
C0022,P0075,2025-11-28 04:24:39,444,1,1
C1594,P0093,2026-03-30 15:32:08,196,11,0
C1127,P0140,2026-05-27 02:10:59,11,11,0
C0567,P0106,2026-02-12 10:32:27,578,10,0
C0232,P0098,2025-08-30 03:08:45,337,7,1
C1399,P0036,2025-11-21 11:44:11,349,8,1
C1452,P0145,2026-04-27 23:42:54,134,13,1
C0415,P0093,2025-07-12 17:15:50,288,12,1
C1947,P0143,2025-11-24 11:01:55,227,8,0
C0463,P0033,2025-06-11 09:15:37,280,10,1
C1164,P0101,2025-07-16 05:32:41,27,8,0
C1760,P0112,2025-11-30 19:01:05,274,11,1
C0665,P0077,2026-03-08 14:58:34,89,13,0
C1055,P0122,2026-04-22 00:34:16,367,6,0
C1413,P0141,2025-10-15 23:53:35,303,9,0
C1395,P0099,2025-08-05 13:36:11,51,7,0
C0839,P0166,2025-07-11 02:54:39,484,3,0
C0062,P0109,2026-02-11 07:36:59,553,7,0
C1010,P0086,2025-10-26 11:15:21,386,8,0
C0977,P0052,2025-07-20 07:24:33,293,14,0
C0337,P0042,2025-08-29 04:03:24,208,14,1
C1406,P0155,2025-10-24 12:01:33,140,7,0
C1532,P0106,2026-02-16 14:18:57,385,1,0
C1600,P0123,2026-05-29 19:36:21,258,13,0
C1138,P0020,2025-06-30 15:58:49,532,1,0
C1232,P0019,2025-08-24 15:43:20,380,8,0
C1928,P0166,2026-02-18 00:05:37,554,5,0
C0861,P0105,2025-10-22 13:03:13,448,12,0
C0503,P0145,2026-02-27 12:28:53,83,9,1
C1959,P0170,2026-03-06 17:47:11,400,9,0
C1127,P0146,2026-02-15 06:02:37,228,6,1
C0634,P0171,2026-03-26 19:58:49,120,3,0
C0226,P0182,2026-02-17 12:30:10,253,14,0
C1989,P0144,2025-09-27 10:48:11,396,9,0
C0096,P0126,2025-10-03 07:24:01,90,11,0
C0394,P0184,2025-10-14 08:06:35,505,12,0
C0582,P0148,2025-11-25 10:12:36,137,7,0
C0649,P0058,2026-04-04 07:12:18,225,6,0
C1070,P0022,2025-09-14 02:48:39,196,8,1
C1403,P0020,2025-09-11 19:29:02,338,7,0
C1317,P0178,2025-12-10 19:31:15,166,11,1
C1910,P0104,2025-07-04 08:09:06,165,11,0
C1078,P0172,2025-12-09 15:48:13,38,2,0
C0967,P0122,2026-01-17 20:38:19,117,6,0
C0318,P0023,2025-07-02 15:04:24,562,8,0
C1671,P0118,2026-03-20 08:27:18,216,2,1
C1137,P0044,2026-01-05 04:59:04,132,12,0
C0158,P0017,2026-04-23 09:20:21,398,3,0
C0852,P0146,2025-06-11 02:39:53,49,12,0
C0219,P0187,2025-12-25 07:49:11,319,1,0
C0228,P0191,2025-11-07 05:40:57,271,6,0
C0838,P0123,2026-05-09 02:35:53,493,14,0
C0687,P0034,2026-04-08 21:02:45,361,1,0
C1768,P0104,2026-05-27 18:57:03,208,5,0
C0552,P0019,2026-06-06 22:25:48,327,2,0
C0181,P0064,2026-02-14 08:22:33,87,6,1
C0784,P0200,2025-12-27 18:27:01,244,2,0
C0692,P0176,2026-02-26 10:25:34,299,1,0
C1905,P0140,2025-08-31 16:50:51,142,7,1
C0878,P0055,2025-06-29 05:13:00,133,1,0
C1700,P0021,2025-08-22 00:20:09,297,4,0
C0536,P0055,2025-08-19 15:57:10,541,7,1
C0639,P0093,2025-11-08 03:52:53,98,7,1
C0225,P0199,2025-10-23 23:05:11,15,9,0
C1036,P0035,2025-12-16 20:18:13,451,4,1
C1764,P0185,2026-05-30 05:21:56,539,3,0
C0229,P0167,2025-11-06 17:58:21,348,1,0
C1420,P0034,2025-12-23 13:37:59,459,11,0
C1695,P0128,2026-05-10 21:38:49,547,2,0
C1383,P0015,2025-10-04 00:20:54,317,11,0
C1570,P0103,2025-10-12 16:54:06,200,11,0
C0029,P0194,2026-03-28 04:01:19,20,7,0
C1613,P0037,2026-01-21 12:14:22,597,5,0
C0940,P0124,2026-02-18 10:26:11,535,7,0
C1638,P0136,2025-08-09 11:05:41,81,5,1
C0962,P0041,2025-07-03 19:38:44,514,11,1
C0984,P0198,2025-12-13 05:03:12,577,10,1
C1607,P0103,2025-08-02 05:46:49,330,11,0
C1693,P0107,2025-09-22 00:09:09,363,2,0
C1811,P0068,2026-03-27 19:38:49,330,1,0
C1849,P0165,2025-06-30 18:38:25,577,12,1
C0798,P0199,2026-05-05 03:37:16,157,1,0
C1151,P0193,2026-01-31 03:30:01,534,10,0
C0092,P0139,2025-12-13 02:57:25,485,1,0
C1357,P0101,2026-04-09 11:32:50,344,1,1
C1076,P0195,2025-12-14 10:55:28,470,9,0
C0718,P0031,2025-08-12 06:28:34,479,1,0
C1463,P0110,2026-06-03 04:09:20,513,9,1
C0514,P0086,2025-12-29 03:31:29,10,4,0
C1685,P0118,2025-10-08 00:02:29,489,7,0
C0601,P0154,2026-01-15 08:38:03,472,1,1
C0270,P0056,2025-09-03 19:17:04,232,1,0
C0149,P0046,2025-09-19 03:47:36,148,14,0
C1808,P0120,2026-01-26 14:52:04,344,13,1
C1756,P0008,2026-01-24 00:51:01,348,3,1
C1497,P0019,2025-10-21 21:29:22,357,2,0
C1103,P0086,2025-07-22 13:18:22,206,2,1
C1686,P0046,2025-07-28 02:12:22,117,11,1
C0141,P0033,2025-09-02 20:43:15,593,11,0
C0377,P0128,2025-09-05 15:10:32,156,3,0
C0751,P0115,2026-03-22 00:13:22,323,1,0
C1630,P0048,2025-10-30 00:59:21,466,12,1
C1180,P0172,2025-10-05 17:49:47,481,11,0
C0401,P0040,2025-07-13 14:15:33,181,5,0
C0057,P0087,2026-01-18 11:21:44,452,11,0
C1721,P0121,2025-12-28 19:26:55,206,10,0
C0363,P0124,2026-05-26 06:09:59,458,4,0
C0216,P0043,2026-02-06 06:30:41,27,11,0
C1210,P0037,2025-10-02 14:50:27,138,1,0
C0390,P0178,2025-09-10 04:20:46,26,9,0
C1624,P0153,2025-12-16 18:17:53,129,10,0
C1992,P0051,2025-09-04 15:09:23,180,6,0
C0253,P0198,2026-01-03 23:25:31,250,3,0
C1130,P0193,2026-01-21 02:09:44,320,14,0
C0548,P0186,2025-12-18 15:17:38,272,10,0
C1010,P0039,2026-04-28 11:25:11,459,11,0
C1316,P0052,2026-04-24 13:00:50,145,2,0
C1449,P0058,2025-12-05 15:58:23,188,8,0
C0713,P0128,2025-08-26 20:53:29,291,7,0
C1277,P0010,2025-08-08 02:06:20,390,6,0
C0271,P0003,2025-06-14 06:34:36,419,6,0
C1347,P0056,2025-08-06 18:21:36,207,13,0
C0628,P0092,2025-11-28 16:33:31,142,6,0
C1839,P0057,2025-12-19 12:12:05,566,2,0
C0071,P0143,2026-02-17 22:58:48,598,4,0
C1641,P0088,2025-12-07 00:03:44,518,8,1
C0084,P0043,2026-05-31 02:14:07,137,11,0
C1089,P0034,2025-07-07 07:23:20,380,1,0
C0467,P0130,2025-07-16 13:09:37,217,4,0
C1597,P0149,2026-02-26 23:34:41,92,4,0
C1919,P0140,2025-11-22 02:12:23,408,2,0
C1665,P0030,2026-02-04 01:42:01,386,1,0
C1816,P0014,2025-11-28 22:47:20,296,5,0
C1739,P0024,2025-07-12 05:50:58,315,13,0
C1232,P0024,2026-02-11 10:55:48,442,10,1
C0706,P0080,2025-12-10 12:57:10,426,14,0
C0321,P0075,2025-06-10 10:40:24,167,11,0
C1565,P0165,2026-04-22 16:49:57,570,7,1
C0042,P0156,2025-09-29 07:44:04,289,11,0
C0387,P0138,2025-07-01 19:19:39,191,10,0
C0910,P0175,2025-12-05 22:29:15,558,14,0
C1440,P0032,2025-09-08 22:56:54,430,10,0
C1395,P0129,2026-04-24 00:39:34,60,13,1
C0634,P0106,2026-05-14 23:03:28,134,1,0
C0670,P0120,2026-02-27 15:07:49,312,11,0
C1417,P0022,2025-10-10 22:47:05,114,1,0
C1665,P0073,2026-01-12 04:46:23,344,5,1
C0979,P0100,2026-02-01 10:18:27,172,13,1
C1476,P0137,2025-06-09 21:57:44,109,6,0
C0146,P0106,2026-04-09 22:46:06,303,7,0
C1737,P0134,2026-05-02 07:22:00,52,14,0
C0239,P0007,2025-09-17 14:06:01,468,5,0
C0784,P0129,2025-09-10 23:06:06,375,5,1
C0487,P0165,2026-05-09 00:27:41,129,1,0
C0192,P0062,2025-11-03 07:08:56,332,13,0
C0381,P0161,2026-02-28 12:07:09,582,14,0
C0239,P0020,2025-11-05 01:29:36,86,11,0
C0505,P0152,2025-08-06 06:32:03,508,4,0
C0037,P0132,2026-06-04 06:48:16,593,9,0
C1997,P0146,2025-12-01 22:59:18,180,1,0
C1594,P0028,2025-09-03 01:52:12,551,9,1
C1661,P0138,2025-06-10 23:53:36,46,5,0
C0393,P0188,2025-07-10 11:30:19,445,5,0
C1641,P0150,2026-02-24 02:34:51,324,9,0
C1239,P0071,2026-04-15 04:23:50,572,7,0
C0236,P0025,2025-10-23 10:11:28,166,9,1
C0060,P0125,2025-07-22 18:50:00,229,3,0
C0700,P0070,2026-04-22 06:33:01,291,2,1
C0169,P0062,2026-04-09 06:50:54,353,10,0
C0014,P0164,2025-10-30 03:28:59,424,5,0
C1871,P0008,2025-07-28 05:18:09,552,5,0
C1052,P0196,2026-03-15 05:02:16,450,6,0
C0716,P0051,2026-01-27 11:46:52,108,6,1
C0426,P0101,2025-10-16 20:31:48,545,2,0
C1546,P0106,2025-09-17 08:09:25,281,1,0
C1807,P0132,2026-04-13 10:51:30,192,13,0
C1940,P0138,2026-02-26 10:49:19,347,9,0
C0546,P0124,2025-12-09 22:32:44,114,1,0
C0354,P0061,2026-01-21 20:33:33,270,6,1
C1876,P0065,2025-07-29 08:57:05,337,1,0
C1157,P0080,2025-10-11 21:31:02,544,7,1
C1520,P0109,2025-10-10 10:50:28,373,2,0
C0909,P0142,2026-03-01 01:09:44,103,13,0
C0123,P0064,2026-03-07 18:23:49,597,9,0
C0522,P0008,2026-05-31 09:56:57,319,2,0
C0709,P0198,2026-05-17 20:20:01,546,1,0
C1995,P0020,2026-04-10 17:49:43,564,9,0
C1154,P0037,2025-12-08 06:48:06,136,4,0
C1078,P0122,2026-03-06 13:46:14,391,9,0
C0982,P0034,2025-10-16 21:59:24,47,10,0
C0862,P0022,2025-07-04 12:54:52,134,14,0
C1730,P0032,2025-09-28 11:59:27,110,12,0
C0001,P0072,2026-05-30 20:07:09,436,2,1
C1933,P0015,2026-04-30 09:38:12,57,12,0
C0520,P0074,2025-12-13 18:52:57,562,5,1
C1138,P0147,2025-07-16 22:45:41,170,11,0
C1163,P0117,2026-05-15 16:26:12,303,4,1
C1940,P0021,2026-05-27 00:28:52,182,10,0
C1378,P0154,2025-09-13 07:37:05,205,14,0
C1139,P0159,2025-08-04 03:34:47,558,7,1
C1092,P0189,2026-06-07 11:36:19,449,6,0
C1870,P0196,2025-10-02 14:34:32,363,1,0
C0275,P0179,2025-07-27 18:08:26,481,11,0
C2000,P0158,2025-11-01 01:34:57,157,8,1
C1099,P0128,2026-02-21 07:02:37,572,6,1
C1369,P0019,2025-09-05 23:50:11,163,10,0
C1450,P0169,2025-06-23 13:40:45,27,13,1
C0729,P0066,2025-06-25 02:10:36,148,9,0
C0668,P0077,2026-03-24 14:50:23,423,9,0
C0973,P0031,2025-09-19 03:40:10,89,6,0
C0482,P0200,2025-11-28 10:55:42,301,2,0
C1254,P0096,2025-08-14 11:29:19,382,12,1
C0421,P0105,2025-09-05 21:09:02,334,7,1
C1156,P0099,2026-05-05 10:22:13,386,10,0
C0943,P0075,2026-01-26 17:47:01,274,6,0
C0396,P0045,2026-01-23 10:54:02,468,3,0
C0450,P0075,2025-12-21 20:43:33,257,9,0
C1987,P0029,2026-01-20 23:24:20,278,4,0
C0239,P0014,2025-10-09 06:22:01,422,1,0
C1334,P0031,2026-05-16 15:07:54,108,10,0
C0186,P0128,2026-06-08 08:07:16,214,14,0
C1305,P0191,2025-10-19 19:29:49,257,3,1
C0712,P0136,2025-07-15 07:34:39,227,3,0
C1987,P0086,2025-08-14 09:45:40,469,4,1
C0913,P0142,2026-05-19 16:07:35,503,9,0
C0702,P0094,2025-08-07 10:04:29,143,4,0
C0291,P0053,2025-09-13 06:08:51,114,11,1
C0948,P0136,2025-11-04 06:21:58,8,11,1
C0684,P0168,2025-10-30 13:18:21,51,14,0
C0940,P0048,2025-07-02 00:51:23,217,4,0
C0852,P0068,2025-11-12 06:29:09,209,13,1
C1097,P0004,2026-05-07 13:15:06,80,9,1
C0077,P0048,2025-09-17 03:10:56,414,6,1
C0106,P0077,2025-09-14 01:26:48,555,12,0
C0826,P0019,2026-05-24 02:53:08,92,3,0
C0881,P0077,2025-07-02 05:30:09,81,10,0
C0540,P0066,2026-03-13 08:42:59,386,6,0
C0717,P0058,2025-09-17 22:00:48,146,13,1
C1392,P0084,2025-11-23 19:50:41,147,1,1
C0913,P0152,2026-03-13 10:30:14,162,14,0
C0653,P0190,2025-08-03 10:19:31,307,2,1
C0721,P0043,2026-05-03 15:07:01,268,4,0
C1027,P0125,2025-06-29 22:15:50,272,4,0
C1040,P0078,2026-04-30 14:11:45,468,11,0
C1013,P0177,2025-12-04 13:21:44,67,14,0
C1003,P0049,2025-08-21 05:28:58,311,6,1
C1313,P0030,2026-05-19 08:03:24,336,2,0
C1279,P0092,2026-03-25 22:31:17,514,7,1
C1742,P0094,2026-01-31 21:40:23,467,7,0
C1295,P0046,2025-06-30 23:46:00,68,6,0
C0942,P0184,2025-08-04 22:17:13,253,6,1
C0940,P0075,2025-10-17 14:20:21,161,14,0
C0985,P0052,2026-03-30 04:31:13,92,9,0
C1875,P0066,2025-09-24 02:20:31,24,1,1
C1864,P0025,2026-05-23 11:42:55,562,9,0
C1890,P0057,2026-02-10 15:10:13,347,5,0
C1079,P0061,2026-05-26 16:26:03,524,6,0
C1200,P0116,2025-07-09 10:59:40,321,1,0
C0662,P0131,2025-07-23 06:00:44,106,6,1
C1806,P0036,2026-01-28 18:48:31,499,9,0
C0338,P0067,2026-01-04 09:39:46,14,1,0
C1511,P0111,2025-10-31 23:39:29,325,11,1
C1593,P0027,2025-12-21 16:03:10,137,7,1
C0083,P0057,2025-11-06 09:19:30,380,13,0
C0271,P0111,2025-07-23 15:05:06,80,14,0
C1556,P0165,2026-04-15 00:04:45,333,10,0
C0041,P0167,2025-12-02 05:59:14,27,7,0
C0763,P0144,2026-02-04 06:09:51,13,13,1
C0924,P0155,2025-07-30 08:28:51,56,1,0
C1574,P0100,2025-11-01 15:12:07,406,3,0
C1417,P0141,2025-12-13 07:19:27,304,14,0
C0196,P0161,2025-12-26 15:19:19,424,3,0
C1664,P0105,2026-04-28 05:00:01,526,4,0
C0148,P0109,2026-04-05 21:44:10,368,11,0
C1676,P0190,2025-10-20 07:31:50,406,14,0
C1516,P0063,2025-11-22 14:56:16,541,12,1
C1429,P0025,2025-12-15 22:42:06,15,9,0
C0126,P0050,2025-07-21 08:03:50,515,9,0
C1379,P0116,2025-12-25 16:06:33,356,1,1
C1038,P0001,2026-02-18 18:35:50,213,9,1
C0443,P0072,2025-11-01 14:23:06,393,9,0
C1507,P0147,2026-02-09 08:05:06,283,9,0
C0630,P0094,2025-06-23 04:47:46,438,1,0
C1410,P0014,2025-08-16 15:00:18,261,10,0
C1722,P0089,2025-11-06 05:39:15,404,10,0
C0943,P0172,2025-12-27 15:41:06,468,14,1
C1245,P0152,2025-08-19 17:51:46,187,3,0
C0072,P0162,2026-04-25 13:42:36,287,10,0
C0355,P0072,2025-11-29 20:25:38,539,4,0
C0910,P0191,2025-09-06 04:07:48,377,10,0
C0093,P0065,2025-06-21 21:44:09,328,1,0
C1905,P0090,2025-08-04 21:24:23,107,7,1
C1216,P0160,2025-12-20 12:40:40,198,12,1
C1427,P0152,2025-07-02 02:31:33,15,11,1
C0726,P0015,2026-03-18 07:21:36,301,11,0
C0956,P0073,2025-07-18 21:36:24,56,12,1
C0577,P0017,2026-02-18 08:31:21,355,12,0
C1674,P0063,2025-11-22 14:07:30,233,14,1
C0989,P0175,2025-10-16 06:48:43,298,7,0
C1777,P0070,2025-07-31 07:57:50,108,12,0
C1077,P0172,2026-03-25 15:13:06,379,10,0
C1078,P0020,2025-12-29 02:40:22,339,7,0
C1082,P0105,2026-03-10 02:31:41,270,10,0
C1520,P0039,2025-11-28 11:28:27,162,5,0
C0631,P0067,2026-03-27 02:23:05,303,5,0
C1844,P0101,2025-06-08 22:28:55,60,12,0
C0836,P0137,2026-03-05 18:59:28,385,12,1
C1815,P0191,2026-03-16 15:47:50,113,13,0
C1192,P0044,2026-01-26 07:16:07,439,10,1
C0218,P0161,2025-12-08 22:42:43,532,6,0
C1009,P0057,2026-04-17 01:40:19,578,2,0
C0875,P0071,2025-10-18 04:48:14,588,6,1
C0030,P0103,2025-06-13 03:37:20,292,6,0
C1258,P0057,2025-11-03 03:51:49,369,9,0
C1823,P0071,2025-07-19 09:00:13,273,10,1
C0131,P0035,2025-09-12 13:57:45,355,4,0
C1826,P0121,2026-05-31 15:41:05,167,8,1
C1120,P0006,2025-09-02 07:18:01,514,13,0
C0981,P0097,2026-05-20 15:14:27,440,3,0
C1249,P0156,2025-10-02 22:14:28,122,2,0
C0192,P0079,2026-02-23 19:27:14,594,3,0
C0107,P0126,2025-07-15 06:10:00,394,4,1
C0585,P0101,2026-01-11 20:34:32,472,2,0
C0934,P0026,2025-07-28 01:34:24,214,12,1
C1661,P0179,2026-05-26 15:21:40,77,11,0
C1333,P0184,2026-03-10 18:16:46,594,12,0
C1210,P0088,2026-04-25 05:36:27,257,13,0
C0299,P0076,2025-09-10 03:02:07,55,3,0
C0149,P0122,2025-09-12 01:45:03,215,8,0
C0538,P0173,2026-04-30 13:33:25,160,14,0
C0376,P0082,2026-02-25 03:09:21,496,4,0
C0925,P0017,2025-12-24 06:29:34,584,12,0
C1005,P0061,2026-05-11 01:22:18,127,13,0
C0708,P0074,2025-07-11 11:41:36,413,3,0
C1135,P0002,2025-10-21 18:13:07,93,1,0
C0710,P0026,2025-09-09 03:08:05,103,11,1
C0601,P0146,2025-08-16 13:36:50,261,13,1
C1264,P0103,2026-02-06 11:47:30,507,4,1
C0809,P0165,2026-03-06 05:57:10,275,8,1
C0550,P0114,2025-06-12 05:57:50,343,8,0
C1967,P0103,2026-05-02 06:28:30,338,1,0
C1193,P0083,2025-12-28 08:57:39,265,7,1
C1759,P0199,2026-01-01 00:45:52,215,4,0
C1786,P0023,2025-12-08 07:42:19,564,13,0
C0296,P0006,2025-08-06 05:51:08,554,9,0
C1892,P0027,2025-12-11 15:11:01,207,5,1
C0825,P0017,2026-04-28 12:08:02,248,7,1
C0987,P0047,2026-01-27 16:17:56,595,14,0
C1037,P0139,2026-05-05 04:33:38,384,13,0
C1626,P0086,2026-03-18 22:37:16,225,9,0
C1770,P0004,2025-09-22 18:15:05,50,8,1
C0274,P0043,2026-03-08 06:18:29,212,1,1
C1885,P0103,2026-06-03 13:13:21,128,10,0
C1353,P0187,2025-12-07 02:43:20,547,12,1
C0060,P0131,2025-07-06 12:59:07,446,9,0
C0911,P0002,2026-04-25 07:37:11,540,14,0
C0832,P0199,2026-02-16 18:13:34,360,2,0
C1816,P0155,2025-10-18 00:10:44,169,6,0
C0734,P0091,2025-11-27 12:31:07,171,10,0
C1089,P0120,2026-03-10 15:57:10,520,13,0
C1785,P0001,2025-12-18 08:29:48,310,14,1
C0395,P0074,2026-02-17 20:19:54,191,14,0
C1361,P0164,2025-11-11 20:55:52,572,10,1
C0240,P0021,2025-10-20 18:02:33,145,9,0
C0139,P0070,2026-02-06 13:50:33,389,6,1
C0198,P0056,2026-02-26 18:14:10,435,10,0
C0325,P0186,2026-01-23 18:29:56,292,2,0
C1088,P0199,2025-07-26 03:16:16,564,10,1
C0498,P0081,2025-11-19 13:54:19,64,13,0
C0257,P0065,2025-09-25 12:30:38,243,1,0
C0038,P0025,2025-12-08 05:00:07,414,13,1
C1595,P0161,2026-03-17 20:50:18,361,9,1
C1182,P0057,2025-09-24 17:40:35,437,8,0
C0433,P0175,2026-02-16 13:13:29,60,1,0
C0268,P0069,2026-01-13 20:06:53,453,9,1
C0257,P0160,2025-11-15 19:14:40,494,10,0
C1667,P0049,2025-08-31 06:59:02,320,11,0
C0413,P0178,2025-11-30 19:50:26,6,9,1
C1976,P0145,2026-04-30 16:58:33,370,4,1
C1597,P0017,2025-08-23 01:29:00,565,12,1
C1468,P0148,2025-10-23 08:36:51,438,3,0
C1579,P0057,2025-07-13 00:23:01,566,4,0
C0977,P0178,2026-02-10 05:10:35,297,14,0
C1194,P0015,2025-09-26 03:34:31,421,11,0
C0247,P0148,2025-12-27 10:54:27,234,8,0
C0637,P0192,2025-10-21 00:54:02,378,14,0
C0738,P0065,2025-08-20 00:23:38,92,8,0
C0713,P0145,2026-01-22 00:55:08,386,9,1
C1500,P0061,2025-09-15 16:55:56,543,6,0
C0074,P0061,2025-10-25 04:31:25,547,11,0
C0012,P0046,2026-02-04 12:22:23,419,9,1
C0237,P0181,2025-12-04 03:57:47,562,5,0
C1482,P0080,2025-10-23 02:15:46,477,11,0
C0112,P0036,2025-10-20 06:34:06,387,1,0
C0493,P0075,2025-10-01 22:38:34,490,6,0
C0117,P0043,2025-06-26 18:55:13,119,11,0
C1573,P0046,2026-03-27 13:33:32,551,4,0
C1360,P0080,2025-07-15 22:05:16,151,10,0
C0081,P0173,2026-06-01 10:52:30,379,10,0
C0063,P0156,2025-09-14 16:42:40,453,12,1
C0868,P0171,2026-05-05 22:36:23,425,2,0
C1937,P0168,2025-06-29 17:01:36,170,5,1
C1981,P0137,2026-03-18 03:47:16,465,11,0
C1213,P0144,2026-02-16 08:28:12,383,2,1
C1642,P0108,2026-03-19 16:19:40,76,11,0
C0638,P0170,2026-01-13 13:28:09,209,9,1
C0337,P0195,2025-08-08 16:08:35,279,7,0
C0905,P0054,2025-08-19 14:53:09,577,7,1
C0770,P0178,2025-08-13 21:54:23,246,11,0
C1567,P0033,2025-07-22 05:10:55,466,11,1
C1441,P0128,2026-06-08 02:29:56,395,13,0
C0688,P0126,2026-02-26 06:57:07,498,14,0
C1500,P0181,2025-10-02 06:07:11,468,3,1
C1873,P0123,2025-11-20 08:27:36,478,6,0
C1643,P0049,2025-06-10 12:16:39,566,1,0
C0607,P0012,2026-02-18 22:30:20,27,6,0
C1910,P0197,2026-04-19 18:27:56,239,4,0
C1083,P0164,2025-08-26 08:01:05,220,7,1
C1593,P0145,2026-01-26 15:50:13,94,4,0
C0311,P0045,2025-08-23 19:00:16,261,5,0
C1557,P0052,2025-11-27 20:19:28,342,11,0
C1972,P0067,2026-03-31 22:02:32,304,10,0
C0832,P0069,2025-08-20 10:03:36,72,10,0
C0028,P0181,2026-03-24 03:46:23,55,5,0
C1284,P0079,2026-01-01 04:40:01,590,10,0
C0184,P0023,2026-03-11 16:24:33,133,3,1
C1856,P0186,2025-07-17 05:27:43,483,11,0
C0492,P0001,2025-11-02 19:20:23,71,5,0
C0467,P0029,2026-05-31 15:29:28,421,4,0
C0189,P0122,2026-04-18 14:46:53,392,1,0
C1806,P0161,2026-02-05 07:29:40,180,3,1
C1495,P0085,2025-06-26 06:09:07,237,7,0
C0452,P0021,2026-03-24 07:33:45,233,11,0
C1759,P0026,2025-08-19 11:22:55,45,10,1
C1251,P0038,2025-06-22 01:23:21,271,9,0
C0541,P0060,2026-02-12 14:46:35,455,1,0
C1780,P0061,2025-10-29 20:15:57,506,3,0
C1710,P0177,2025-10-23 02:37:53,338,1,0
C1977,P0123,2025-10-27 20:48:58,146,12,0
C0144,P0097,2025-08-29 21:01:49,337,6,0
C1521,P0140,2026-01-02 00:01:50,59,3,0
C0870,P0167,2025-12-09 13:57:30,421,1,1
C0797,P0069,2025-11-08 13:43:34,84,9,0
C1136,P0046,2025-09-13 18:13:36,568,10,0
C0472,P0074,2025-11-22 17:52:09,557,13,0
C1411,P0187,2026-04-17 16:51:42,568,2,0
C1457,P0156,2026-03-25 03:59:56,471,7,0
C1645,P0141,2026-02-05 05:25:25,252,5,0
C1144,P0067,2025-11-26 06:38:52,577,12,0
C1351,P0152,2025-09-14 00:53:07,474,13,0
C1725,P0151,2026-01-07 07:32:21,290,12,1
C1938,P0096,2026-06-01 00:37:30,316,5,0
C0775,P0097,2025-10-23 10:32:07,117,12,0
C1661,P0200,2025-06-27 10:14:45,467,4,0
C0132,P0162,2025-10-19 15:53:13,125,5,0
C1830,P0122,2026-03-27 22:25:48,43,6,0
C0512,P0161,2026-05-23 12:04:13,293,8,0
C1812,P0016,2026-01-04 00:00:53,507,8,0
C1407,P0087,2026-03-15 19:21:37,86,14,0
C0799,P0042,2025-11-15 23:11:05,16,1,1
C1770,P0073,2025-12-04 04:29:23,119,10,0
C1673,P0106,2026-03-14 04:10:16,532,8,0
C1778,P0078,2025-12-26 22:48:52,391,2,1
C0481,P0152,2026-01-30 22:18:35,461,13,0
C0898,P0199,2026-06-01 20:52:39,25,3,1
C1625,P0047,2025-08-28 16:40:09,207,1,0
C0416,P0192,2025-07-02 23:56:34,516,5,1
C0167,P0128,2026-02-15 19:37:21,472,8,0
C0810,P0009,2025-12-19 11:05:13,477,1,1
C1282,P0019,2026-03-30 13:46:27,24,10,0
C1769,P0070,2025-08-24 19:08:19,533,12,0
C0089,P0196,2025-07-19 07:32:16,354,4,1
C0387,P0087,2025-12-02 04:38:20,311,2,1
C1178,P0184,2026-01-01 02:47:51,268,1,0
C0735,P0165,2026-01-30 13:11:24,497,9,1
C0993,P0155,2025-09-10 11:40:00,177,4,0
C0854,P0128,2025-09-13 03:31:32,476,14,0
C1891,P0037,2025-09-15 02:15:17,587,1,0
C1055,P0183,2025-09-12 19:31:11,385,12,0
C1035,P0088,2025-08-09 23:15:20,548,9,0
C0166,P0188,2025-06-27 16:42:11,346,2,0
C1043,P0116,2025-08-18 21:27:15,188,14,0
C0545,P0010,2025-08-01 10:12:46,596,14,0
C0580,P0092,2026-03-18 19:32:50,431,11,0
C1460,P0097,2025-07-05 22:48:09,500,3,1
C0661,P0022,2026-01-16 19:42:32,269,9,0
C0457,P0027,2026-01-29 13:49:20,277,12,0
C1837,P0008,2026-05-27 12:11:17,212,2,0
C1661,P0123,2026-02-04 16:11:53,37,1,0
C0204,P0006,2025-12-27 23:01:53,521,11,0
C1616,P0018,2026-06-05 01:24:29,343,6,0
