transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,total_amount,payment_method,returned
T03034,C1059,P0175,2026-05-31 15:15:37,3,446.49,1339.47,Card,0
T03035,C0364,P0071,2026-02-25 03:01:09,1,196.43,196.43,Card,0
T03036,C1303,P0054,2026-05-28 11:37:07,2,471.74,943.48,Card,0
T03037,C1267,P0152,2025-09-13 12:58:52,3,63.49,190.47,Cash on Delivery,0
T03038,C1416,P0010,2025-10-18 02:42:05,1,487.01,487.01,Cash on Delivery,0
T03039,C0204,P0048,2026-04-03 14:21:17,4,446.82,1787.28,Cash on Delivery,0
T03040,C0855,P0126,2026-03-24 09:12:17,1,349.51,349.51,Mobile Money,0
T03041,C1844,P0026,2026-02-12 18:04:00,1,295.44,295.44,Cash on Delivery,0
T03042,C0774,P0166,2026-01-09 11:00:38,1,226.98,226.98,Cash on Delivery,0
T03043,C0588,P0008,2025-07-31 13:13:08,1,8.5,8.5,Mobile Money,0
T03044,C0254,P0190,2025-11-12 06:18:08,2,459.96,919.92,Card,0
T03045,C1350,P0034,2025-10-28 04:11:35,3,52.23,156.69,Mobile Money,0
T03046,C0118,P0082,2025-07-06 06:59:35,4,292.44,1169.76,Cash on Delivery,0
T03047,C0911,P0165,2026-03-15 00:51:29,2,243.85,487.7,Mobile Money,0
T03048,C1673,P0102,2025-11-24 11:05:20,4,189.48,757.92,Mobile Money,0
T03049,C1222,P0053,2025-07-21 16:47:10,2,347.76,695.52,Cash on Delivery,0
T03050,C1616,P0118,2025-10-01 22:50:42,2,263.51,527.02,Cash on Delivery,0
T03051,C0414,P0052,2026-04-20 04:59:08,1,257.82,257.82,Cash on Delivery,0
T03052,C0993,P0124,2025-09-28 21:26:17,4,222.29,889.16,Mobile Money,1
T03053,C0016,P0001,2025-08-10 03:25:10,3,190.4,571.2,Cash on Delivery,0
T03054,C1392,P0145,2025-08-10 06:28:38,4,406.55,1626.2,Mobile Money,1
T03055,C1430,P0102,2025-07-05 12:25:53,2,189.48,378.96,Card,0
T03056,C1064,P0099,2026-03-03 14:40:09,3,483.49,1450.47,Cash on Delivery,0
T03057,C1405,P0155,2026-05-30 13:10:16,4,214.62,858.48,Card,1
T03058,C1910,P0004,2025-07-08 21:45:32,1,170.19,170.19,Card,0
T03059,C0351,P0197,2025-09-05 15:05:35,1,98.12,98.12,Cash on Delivery,0
T03060,C1967,P0078,2025-07-13 17:19:44,2,143.04,286.08,Cash on Delivery,1
T03061,C1965,P0012,2026-04-08 08:56:39,3,491.7,1475.1,Cash on Delivery,0
T03062,C1438,P0063,2025-09-11 00:43:00,3,382.0,1146.0,Cash on Delivery,0
T03063,C1080,P0082,2025-10-05 01:55:01,2,292.44,584.88,Cash on Delivery,1
T03064,C1818,P0147,2025-11-05 15:09:15,2,107.31,214.62,Cash on Delivery,0
T03065,C0678,P0199,2025-11-02 03:34:02,4,487.33,1949.32,Cash on Delivery,1
T03066,C0658,P0197,2026-01-16 19:22:27,4,98.12,392.48,Cash on Delivery,0
T03067,C0112,P0185,2026-05-18 05:35:37,2,342.11,684.22,Cash on Delivery,1
T03068,C1140,P0023,2025-11-24 12:29:50,3,461.33,1383.99,Card,0
T03069,C1221,P0142,2025-10-09 11:14:22,4,323.0,1292.0,Mobile Money,0
T03070,C1323,P0022,2025-08-03 23:19:55,4,200.6,802.4,Cash on Delivery,0
T03071,C0100,P0076,2026-03-19 16:45:54,2,498.15,996.3,Mobile Money,0
T03072,C1316,P0124,2026-03-12 08:24:08,1,222.29,222.29,Mobile Money,0
T03073,C0519,P0125,2026-05-06 22:15:30,3,96.25,288.75,Cash on Delivery,0
T03074,C0629,P0023,2026-01-13 13:48:28,2,461.33,922.66,Mobile Money,0
T03075,C1045,P0114,2025-07-07 17:03:01,4,22.79,91.16,Card,0
T03076,C0483,P0070,2025-09-12 11:46:16,4,52.61,210.44,Card,1
T03077,C1620,P0175,2025-07-30 10:43:26,1,446.49,446.49,Cash on Delivery,0
T03078,C0203,P0106,2026-04-11 00:55:03,1,164.66,164.66,Cash on Delivery,0
T03079,C0142,P0160,2025-10-15 01:59:26,4,56.05,224.2,Card,0
T03080,C0615,P0088,2025-12-31 00:00:35,4,361.87,1447.48,Card,0
T03081,C0529,P0107,2025-09-30 20:08:35,3,352.73,1058.19,Cash on Delivery,0
T03082,C0969,P0025,2026-05-22 00:09:45,4,197.4,789.6,Cash on Delivery,0
T03083,C1773,P0086,2026-01-22 02:51:05,3,13.95,41.85,Card,1
T03084,C0805,P0176,2025-12-15 06:26:29,3,46.99,140.97,Card,0
T03085,C0668,P0055,2026-05-12 22:19:11,1,281.26,281.26,Cash on Delivery,0
T03086,C1609,P0129,2025-09-14 09:06:10,1,467.63,467.63,Card,0
T03087,C0701,P0183,2025-10-19 00:31:27,1,287.88,287.88,Cash on Delivery,1
T03088,C0960,P0013,2025-07-09 09:45:36,3,305.73,917.19,Mobile Money,0
T03089,C0565,P0160,2025-07-21 22:50:26,4,56.05,224.2,Mobile Money,0
T03090,C0072,P0031,2025-06-22 21:07:49,4,365.86,1463.44,Cash on Delivery,0
T03091,C0087,P0124,2025-08-16 08:05:45,2,222.29,444.58,Card,1
T03092,C0281,P0074,2026-06-07 00:28:19,1,118.13,118.13,Cash on Delivery,0
T03093,C0749,P0115,2026-03-03 11:44:47,1,491.01,491.01,Cash on Delivery,1
T03094,C0609,P0196,2026-03-03 05:03:26,3,57.84,173.52,Cash on Delivery,0
T03095,C1454,P0194,2025-11-10 22:56:33,4,369.86,1479.44,Card,0
T03096,C1536,P0096,2026-04-15 07:50:33,1,497.3,497.3,Card,0
T03097,C1809,P0121,2025-12-06 17:00:01,2,351.26,702.52,Card,0
T03098,C1420,P0076,2026-02-01 17:40:40,4,498.15,1992.6,Card,0
T03099,C0702,P0062,2026-01-05 04:50:35,3,278.68,836.04,Card,0
T03100,C1218,P0021,2025-11-20 11:57:30,1,484.94,484.94,Card,0
T03101,C0021,P0181,2025-07-02 02:58:51,1,128.12,128.12,Cash on Delivery,1
T03102,C0202,P0143,2025-08-27 06:57:01,3,320.02,960.06,Mobile Money,0
T03103,C1183,P0151,2025-10-09 01:10:12,4,173.61,694.44,Mobile Money,0
T03104,C0504,P0054,2026-03-13 01:25:38,3,471.74,1415.22,Card,0
T03105,C0066,P0026,2025-08-25 01:53:04,1,295.44,295.44,Card,1
T03106,C0472,P0167,2025-06-15 20:00:50,3,279.08,837.24,Cash on Delivery,1
T03107,C1178,P0167,2026-03-20 07:10:04,4,279.08,1116.32,Cash on Delivery,1
T03108,C0413,P0087,2026-02-09 11:58:24,2,374.51,749.02,Cash on Delivery,0
T03109,C1695,P0153,2025-08-15 06:17:29,4,468.64,1874.56,Cash on Delivery,0
T03110,C1239,P0194,2025-07-16 05:29:01,2,369.86,739.72,Card,0
T03111,C0797,P0175,2026-04-19 06:09:38,3,446.49,1339.47,Cash on Delivery,0
T03112,C0483,P0127,2025-11-06 14:16:48,2,458.03,916.06,Mobile Money,0
T03113,C1056,P0049,2025-08-15 19:54:01,1,181.37,181.37,Mobile Money,0
T03114,C1342,P0158,2026-05-27 13:30:43,3,465.72,1397.16,Card,0
T03115,C0017,P0078,2025-12-11 06:58:10,3,143.04,429.12,Card,0
T03116,C1950,P0022,2026-02-27 15:37:55,4,200.6,802.4,Cash on Delivery,0
T03117,C0436,P0081,2026-01-04 23:57:52,4,85.01,340.04,Mobile Money,0
T03118,C1019,P0008,2025-06-22 11:02:12,4,8.5,34.0,Cash on Delivery,0
T03119,C0780,P0167,2025-11-14 20:02:08,3,279.08,837.24,Cash on Delivery,1
T03120,C1548,P0033,2026-01-20 07:05:11,2,432.24,864.48,Card,0
T03121,C1840,P0025,2026-05-08 05:57:54,2,197.4,394.8,Mobile Money,0
T03122,C0643,P0083,2025-11-27 14:25:58,3,333.43,1000.29,Cash on Delivery,0
T03123,C0325,P0125,2025-11-23 05:16:03,3,96.25,288.75,Card,0
T03124,C1051,P0163,2026-04-30 05:45:08,3,479.48,1438.44,Mobile Money,0
T03125,C0981,P0165,2025-12-13 02:01:28,2,243.85,487.7,Cash on Delivery,0
T03126,C0793,P0144,2026-01-01 17:01:15,4,197.14,788.56,Cash on Delivery,0
T03127,C0657,P0033,2025-12-12 18:48:46,2,432.24,864.48,Card,0
T03128,C1833,P0171,2026-06-05 02:15:02,2,275.23,550.46,Card,0
T03129,C1090,P0117,2025-11-27 04:06:38,4,155.12,620.48,Mobile Money,0
T03130,C0502,P0060,2026-03-07 18:43:08,1,175.81,175.81,Card,0
T03131,C1253,P0031,2025-08-07 10:14:56,1,365.86,365.86,Mobile Money,0
T03132,C0069,P0100,2025-10-09 19:19:49,3,42.3,126.9,Mobile Money,1
T03133,C0221,P0152,2026-02-05 04:03:42,4,63.49,253.96,Mobile Money,0
T03134,C0677,P0173,2025-06-27 12:46:16,3,434.1,1302.3,Card,0
T03135,C0211,P0186,2025-06-20 20:36:59,4,241.47,965.88,Card,0
T03136,C1599,P0023,2025-06-20 07:17:44,3,461.33,1383.99,Mobile Money,0
T03137,C0262,P0118,2026-04-23 22:48:53,2,263.51,527.02,Cash on Delivery,0
T03138,C1765,P0006,2026-01-28 03:21:16,4,469.58,1878.32,Mobile Money,0
T03139,C1087,P0030,2026-04-02 22:42:26,1,11.97,11.97,Card,0
T03140,C1881,P0136,2025-09-08 21:01:02,4,248.35,993.4,Card,0
T03141,C1788,P0161,2025-12-28 08:45:04,1,250.8,250.8,Mobile Money,0
T03142,C0846,P0038,2026-03-11 05:00:17,4,362.26,1449.04,Card,0
T03143,C0053,P0139,2025-07-09 18:23:03,2,134.14,268.28,Cash on Delivery,0
T03144,C0452,P0094,2025-08-03 23:33:51,2,118.94,237.88,Mobile Money,0
T03145,C1859,P0007,2026-02-26 03:14:06,2,95.79,191.58,Mobile Money,1
T03146,C1396,P0137,2025-08-15 03:44:15,2,235.01,470.02,Mobile Money,0
T03147,C0395,P0191,2026-01-20 01:34:05,4,484.8,1939.2,Mobile Money,1
T03148,C1171,P0037,2026-02-02 01:06:30,2,64.2,128.4,Cash on Delivery,0
T03149,C0647,P0008,2025-12-21 23:37:20,3,8.5,25.5,Cash on Delivery,0
T03150,C1471,P0059,2025-10-26 03:48:04,3,253.83,761.49,Card,1
T03151,C1463,P0007,2025-06-12 06:38:45,4,95.79,383.16,Cash on Delivery,0
T03152,C0530,P0003,2026-02-21 10:48:59,3,82.22,246.66,Mobile Money,1
T03153,C0485,P0045,2026-02-22 17:27:13,1,148.43,148.43,Card,0
T03154,C1680,P0092,2025-12-30 06:59:13,4,220.03,880.12,Mobile Money,1
T03155,C0315,P0079,2026-03-01 01:34:05,1,449.07,449.07,Card,0
T03156,C0238,P0146,2026-06-07 08:24:37,1,196.12,196.12,Cash on Delivery,0
T03157,C0669,P0174,2026-04-19 17:02:23,3,351.98,1055.94,Mobile Money,1
T03158,C0178,P0198,2025-12-09 22:15:50,1,118.55,118.55,Cash on Delivery,1
T03159,C0903,P0055,2025-09-19 18:58:57,3,281.26,843.78,Cash on Delivery,1
T03160,C1662,P0091,2026-03-02 03:50:29,3,199.58,598.74,Mobile Money,0
T03161,C1163,P0081,2025-08-21 16:00:48,1,85.01,85.01,Mobile Money,1
T03162,C1647,P0005,2025-08-09 10:15:35,2,15.19,30.38,Mobile Money,0
T03163,C0170,P0184,2025-07-13 23:50:49,4,63.18,252.72,Cash on Delivery,0
T03164,C1867,P0106,2026-05-31 23:12:36,4,164.66,658.64,Cash on Delivery,0
T03165,C0519,P0138,2025-10-02 21:20:44,4,309.85,1239.4,Cash on Delivery,1
T03166,C0965,P0142,2025-11-18 15:10:04,1,323.0,323.0,Cash on Delivery,1
T03167,C0426,P0061,2025-06-18 15:41:35,3,76.72,230.16,Card,0
T03168,C0641,P0136,2026-03-15 17:40:18,2,248.35,496.7,Cash on Delivery,0
T03169,C0107,P0197,2025-09-22 04:00:29,3,98.12,294.36,Cash on Delivery,0
T03170,C1935,P0048,2025-11-25 16:52:51,2,446.82,893.64,Mobile Money,0
T03171,C1689,P0103,2025-07-26 19:16:42,3,349.53,1048.59,Mobile Money,1
T03172,C0523,P0112,2025-10-18 20:11:43,2,445.55,891.1,Mobile Money,0
T03173,C1296,P0017,2025-06-30 08:44:57,3,65.41,196.23,Mobile Money,0
T03174,C0420,P0056,2025-08-04 18:42:22,2,486.03,972.06,Card,1
T03175,C0498,P0083,2026-01-31 22:19:32,2,333.43,666.86,Mobile Money,0
T03176,C1001,P0075,2025-08-05 21:48:54,4,279.82,1119.28,Card,1
T03177,C0530,P0127,2026-01-04 02:41:14,3,458.03,1374.09,Card,0
T03178,C0243,P0089,2025-08-02 01:16:08,2,51.37,102.74,Card,0
T03179,C1490,P0094,2026-05-15 05:09:45,1,118.94,118.94,Card,0
T03180,C1234,P0114,2025-10-08 09:00:19,3,22.79,68.37,Cash on Delivery,0
T03181,C0831,P0099,2025-08-06 02:03:34,1,483.49,483.49,Mobile Money,1
T03182,C0420,P0014,2025-11-23 13:21:31,3,11.57,34.71,Cash on Delivery,1
T03183,C0014,P0018,2025-07-29 12:39:57,1,90.82,90.82,Card,0
T03184,C1401,P0025,2025-08-20 06:47:26,4,197.4,789.6,Card,0
T03185,C1128,P0039,2026-03-15 15:25:25,4,249.43,997.72,Card,1
T03186,C1589,P0189,2026-02-26 06:25:02,2,446.12,892.24,Card,1
T03187,C1955,P0053,2026-04-05 23:41:36,4,347.76,1391.04,Mobile Money,0
T03188,C1155,P0118,2025-07-02 23:44:13,1,263.51,263.51,Card,0
T03189,C1223,P0043,2025-12-02 02:23:27,2,128.4,256.8,Mobile Money,0
T03190,C0791,P0137,2026-04-09 15:26:51,4,235.01,940.04,Cash on Delivery,0
T03191,C1591,P0074,2026-06-05 17:34:39,2,118.13,236.26,Card,0
T03192,C0083,P0125,2026-04-11 21:18:15,4,96.25,385.0,Mobile Money,0
T03193,C1110,P0032,2025-10-23 08:13:27,4,463.52,1854.08,Mobile Money,0
T03194,C1435,P0195,2025-07-31 18:35:38,4,475.45,1901.8,Cash on Delivery,0
T03195,C0713,P0189,2025-11-16 16:12:55,3,446.12,1338.36,Mobile Money,0
T03196,C1280,P0051,2025-06-25 06:29:29,4,179.52,718.08,Mobile Money,1
T03197,C0896,P0130,2026-04-15 12:59:53,4,370.26,1481.04,Card,0
T03198,C1732,P0139,2026-02-07 10:20:33,2,134.14,268.28,Card,1
T03199,C1856,P0196,2025-11-30 11:20:53,4,57.84,231.36,Cash on Delivery,1
T03200,C0282,P0001,2025-06-20 12:06:37,1,190.4,190.4,Card,0
T03201,C1538,P0139,2025-11-26 19:16:07,3,134.14,402.42,Card,1
T03202,C1143,P0093,2026-04-04 09:49:40,4,290.57,1162.28,Cash on Delivery,1
T03203,C1104,P0132,2025-06-28 05:00:10,1,181.21,181.21,Mobile Money,0
T03204,C0894,P0111,2025-10-12 18:12:00,1,40.12,40.12,Mobile Money,0
T03205,C1541,P0189,2026-03-01 04:27:33,3,446.12,1338.36,Card,0
T03206,C1009,P0143,2025-08-24 20:00:42,3,320.02,960.06,Card,1
T03207,C1818,P0195,2026-05-15 20:53:27,2,475.45,950.9,Mobile Money,0
T03208,C0812,P0006,2025-11-05 12:00:12,3,469.58,1408.74,Cash on Delivery,1
T03209,C1534,P0058,2025-07-21 06:44:54,1,498.88,498.88,Card,0
T03210,C0426,P0046,2026-03-10 12:18:56,2,314.06,628.12,Card,0
T03211,C1435,P0048,2026-01-29 19:40:25,2,446.82,893.64,Cash on Delivery,0
T03212,C0883,P0020,2026-04-12 19:53:48,2,107.93,215.86,Mobile Money,0
T03213,C0432,P0163,2025-09-02 17:42:13,4,479.48,1917.92,Card,1
T03214,C1220,P0195,2025-08-08 10:04:55,4,475.45,1901.8,Mobile Money,0
T03215,C1389,P0121,2026-03-14 01:57:01,4,351.26,1405.04,Mobile Money,0
T03216,C0935,P0068,2025-07-10 09:58:02,4,166.35,665.4,Card,0
T03217,C0066,P0149,2025-07-03 22:19:13,4,311.04,1244.16,Mobile Money,1
T03218,C0083,P0144,2025-09-26 23:26:52,3,197.14,591.42,Card,0
T03219,C0785,P0009,2025-06-26 02:46:49,1,307.87,307.87,Cash on Delivery,0
T03220,C1209,P0113,2026-04-25 11:31:39,4,291.54,1166.16,Card,0
T03221,C0523,P0173,2026-01-18 08:47:27,4,434.1,1736.4,Mobile Money,0
T03222,C0205,P0141,2025-07-30 19:32:46,3,343.56,1030.68,Cash on Delivery,1
T03223,C1183,P0026,2026-01-17 18:18:00,3,295.44,886.32,Card,0
T03224,C0148,P0022,2026-05-14 17:45:05,2,200.6,401.2,Card,0
T03225,C0419,P0010,2025-12-24 11:37:13,3,487.01,1461.03,Card,0
T03226,C1573,P0026,2025-06-13 19:26:46,3,295.44,886.32,Mobile Money,0
T03227,C0940,P0136,2025-06-25 14:15:18,1,248.35,248.35,Card,0
T03228,C1628,P0126,2025-07-09 05:53:00,3,349.51,1048.53,Card,0
T03229,C1224,P0195,2025-07-18 21:31:46,3,475.45,1426.35,Card,0
T03230,C1329,P0117,2026-02-07 22:06:23,3,155.12,465.36,Mobile Money,0
T03231,C1818,P0036,2025-07-31 02:41:30,4,140.99,563.96,Cash on Delivery,0
T03232,C0684,P0045,2025-07-28 19:20:49,1,148.43,148.43,Cash on Delivery,1
T03233,C1233,P0132,2025-11-06 08:30:27,4,181.21,724.84,Mobile Money,0
T03234,C0026,P0058,2025-12-17 16:58:52,1,498.88,498.88,Card,0
T03235,C1012,P0095,2025-12-12 13:31:13,3,17.04,51.12,Card,0
T03236,C0137,P0128,2025-09-15 08:10:17,1,276.87,276.87,Cash on Delivery,1
T03237,C0388,P0078,2025-09-17 12:36:50,4,143.04,572.16,Card,0
T03238,C1016,P0059,2026-05-31 23:04:04,2,253.83,507.66,Cash on Delivery,0
T03239,C1112,P0165,2026-01-21 19:37:55,4,243.85,975.4,Cash on Delivery,0
T03240,C1940,P0081,2026-05-27 07:00:50,1,85.01,85.01,Card,0
T03241,C0987,P0017,2026-02-16 00:24:45,3,65.41,196.23,Card,0
T03242,C1429,P0055,2025-10-05 22:14:21,1,281.26,281.26,Card,0
T03243,C1689,P0081,2026-04-08 16:44:16,2,85.01,170.02,Cash on Delivery,0
T03244,C1755,P0195,2025-10-02 14:16:04,3,475.45,1426.35,Card,0
T03245,C1935,P0110,2026-04-28 06:33:00,4,253.25,1013.0,Card,0
T03246,C1412,P0086,2025-09-21 05:12:15,2,13.95,27.9,Mobile Money,1
T03247,C1335,P0045,2025-06-19 01:51:00,1,148.43,148.43,Cash on Delivery,0
T03248,C1302,P0160,2025-07-19 12:35:07,3,56.05,168.15,Card,0
T03249,C1591,P0089,2026-03-03 13:35:09,3,51.37,154.11,Cash on Delivery,0
T03250,C0235,P0145,2025-12-09 16:24:34,2,406.55,813.1,Card,1
T03251,C1160,P0179,2026-03-01 09:14:46,4,178.36,713.44,Card,0
T03252,C1418,P0189,2026-05-29 16:25:50,1,446.12,446.12,Card,0
T03253,C0910,P0019,2025-10-31 01:39:29,4,332.95,1331.8,Mobile Money,0
T03254,C1597,P0067,2026-01-21 04:49:15,3,97.33,291.99,Mobile Money,0
T03255,C1897,P0184,2026-04-23 16:22:45,3,63.18,189.54,Cash on Delivery,0
T03256,C0943,P0104,2025-07-27 04:10:09,3,108.41,325.23,Cash on Delivery,0
T03257,C0705,P0134,2025-06-16 13:03:09,2,25.16,50.32,Card,0
T03258,C0832,P0099,2025-07-28 12:25:04,1,483.49,483.49,Card,1
T03259,C0462,P0087,2025-10-16 22:00:22,2,374.51,749.02,Card,0
T03260,C0415,P0081,2025-10-11 12:40:49,2,85.01,170.02,Card,0
T03261,C0190,P0083,2026-03-21 09:49:31,4,333.43,1333.72,Mobile Money,0
T03262,C1257,P0182,2025-12-21 08:40:33,4,248.85,995.4,Mobile Money,1
T03263,C1193,P0136,2025-07-17 16:59:35,2,248.35,496.7,Mobile Money,0
T03264,C0168,P0187,2026-01-31 17:50:15,3,115.68,347.04,Card,0
T03265,C1574,P0150,2026-03-12 21:07:21,4,162.89,651.56,Mobile Money,0
T03266,C1833,P0130,2026-04-20 18:48:20,1,370.26,370.26,Cash on Delivery,1
T03267,C0898,P0019,2026-02-15 08:20:27,1,332.95,332.95,Mobile Money,1
T03268,C0062,P0092,2026-04-02 07:34:35,4,220.03,880.12,Cash on Delivery,0
T03269,C0150,P0016,2026-02-17 09:21:20,2,119.29,238.58,Cash on Delivery,0
T03270,C0824,P0142,2025-08-28 23:32:23,4,323.0,1292.0,Card,0
T03271,C0310,P0065,2025-11-23 20:24:33,1,318.6,318.6,Cash on Delivery,1
T03272,C1454,P0194,2026-04-09 18:38:48,2,369.86,739.72,Mobile Money,0
T03273,C0306,P0161,2026-01-04 06:30:36,3,250.8,752.4,Cash on Delivery,1
T03274,C1320,P0105,2025-09-19 11:34:45,2,74.34,148.68,Cash on Delivery,0
T03275,C0169,P0039,2025-12-14 14:23:53,1,249.43,249.43,Mobile Money,0
T03276,C1621,P0068,2026-02-21 19:45:53,3,166.35,499.05,Card,1
T03277,C0588,P0199,2026-01-21 00:34:50,4,487.33,1949.32,Mobile Money,0
T03278,C1745,P0091,2026-04-06 07:09:39,3,199.58,598.74,Mobile Money,0
T03279,C1277,P0084,2026-01-23 07:41:08,3,156.16,468.48,Mobile Money,0
T03280,C0355,P0154,2025-08-11 19:21:59,3,402.72,1208.16,Cash on Delivery,1
T03281,C1392,P0197,2025-07-22 01:29:58,4,98.12,392.48,Card,0
T03282,C0533,P0072,2025-08-01 23:45:16,3,339.47,1018.41,Card,0
T03283,C1552,P0016,2025-11-17 13:28:04,3,119.29,357.87,Cash on Delivery,0
T03284,C0824,P0146,2025-08-25 22:40:49,3,196.12,588.36,Card,0
T03285,C0078,P0156,2025-11-03 06:15:53,2,495.3,990.6,Card,0
T03286,C0549,P0184,2025-11-29 01:56:39,4,63.18,252.72,Mobile Money,0
T03287,C1217,P0144,2026-03-03 19:45:45,1,197.14,197.14,Card,0
T03288,C1291,P0060,2026-02-17 04:06:13,1,175.81,175.81,Cash on Delivery,1
T03289,C0834,P0126,2025-08-18 21:42:53,3,349.51,1048.53,Mobile Money,0
T03290,C0502,P0126,2025-07-31 13:35:09,4,349.51,1398.04,Cash on Delivery,0
T03291,C1285,P0147,2025-08-26 21:29:24,4,107.31,429.24,Card,0
T03292,C1370,P0131,2025-06-20 18:39:08,4,366.37,1465.48,Mobile Money,0
T03293,C0100,P0094,2025-06-19 06:18:06,4,118.94,475.76,Cash on Delivery,0
T03294,C1339,P0029,2026-02-14 09:54:44,1,387.26,387.26,Mobile Money,0
T03295,C0494,P0025,2025-06-25 16:25:45,2,197.4,394.8,Cash on Delivery,0
T03296,C1141,P0097,2025-08-11 21:03:22,1,457.86,457.86,Mobile Money,0
T03297,C1606,P0199,2025-08-29 18:23:45,3,487.33,1461.99,Mobile Money,1
T03298,C1448,P0079,2025-08-06 00:11:42,3,449.07,1347.21,Card,0
T03299,C0541,P0098,2026-01-30 03:58:11,2,476.77,953.54,Mobile Money,1
T03300,C1879,P0144,2026-01-18 17:55:59,1,197.14,197.14,Mobile Money,0
T03301,C1527,P0010,2025-08-30 03:55:24,3,487.01,1461.03,Cash on Delivery,0
T03302,C0810,P0004,2025-06-17 10:39:14,4,170.19,680.76,Mobile Money,0
T03303,C1884,P0004,2026-04-24 13:31:14,4,170.19,680.76,Cash on Delivery,1
T03304,C1934,P0092,2025-12-03 21:11:30,2,220.03,440.06,Card,0
T03305,C0442,P0035,2026-03-14 18:07:48,3,165.97,497.91,Mobile Money,1
T03306,C1593,P0065,2025-07-02 08:20:29,3,318.6,955.8,Cash on Delivery,0
T03307,C1928,P0193,2025-10-16 07:22:08,1,315.64,315.64,Cash on Delivery,0
T03308,C0675,P0018,2025-12-21 01:05:28,2,90.82,181.64,Card,0
T03309,C1012,P0087,2025-11-18 16:08:15,2,374.51,749.02,Card,0
T03310,C1702,P0026,2026-05-06 15:55:48,1,295.44,295.44,Cash on Delivery,0
T03311,C0126,P0066,2025-09-21 19:01:10,2,400.18,800.36,Mobile Money,0
T03312,C1508,P0057,2025-09-01 19:21:59,3,251.14,753.42,Cash on Delivery,0
T03313,C0978,P0025,2025-07-13 15:28:02,2,197.4,394.8,Mobile Money,0
T03314,C0651,P0135,2025-12-05 14:17:21,3,91.79,275.37,Card,0
T03315,C1547,P0101,2025-10-07 00:29:36,4,426.31,1705.24,Mobile Money,0
T03316,C0542,P0126,2026-03-25 03:36:57,4,349.51,1398.04,Cash on Delivery,0
T03317,C0509,P0094,2025-09-04 12:07:25,4,118.94,475.76,Mobile Money,0
T03318,C1315,P0015,2026-05-31 06:13:48,4,405.16,1620.64,Mobile Money,1
T03319,C0776,P0039,2025-08-13 22:35:49,4,249.43,997.72,Mobile Money,0
T03320,C0340,P0043,2025-12-22 03:54:47,2,128.4,256.8,Card,0
T03321,C1562,P0169,2026-02-06 23:50:57,3,465.81,1397.43,Mobile Money,0
T03322,C0662,P0180,2025-07-27 18:54:12,4,389.69,1558.76,Card,1
T03323,C1700,P0133,2025-09-25 06:16:32,3,174.23,522.69,Card,0
T03324,C1629,P0101,2025-12-29 07:46:59,3,426.31,1278.93,Cash on Delivery,0
T03325,C1608,P0177,2025-06-21 23:55:48,3,432.25,1296.75,Cash on Delivery,0
T03326,C1053,P0060,2025-08-16 09:42:25,1,175.81,175.81,Mobile Money,0
T03327,C0073,P0019,2025-07-22 02:56:52,3,332.95,998.85,Card,0
T03328,C0394,P0138,2026-05-12 20:07:48,1,309.85,309.85,Cash on Delivery,0
T03329,C0952,P0057,2025-06-12 18:59:18,2,251.14,502.28,Cash on Delivery,0
T03330,C0965,P0068,2025-11-01 03:05:39,1,166.35,166.35,Cash on Delivery,1
T03331,C0695,P0087,2025-09-07 04:32:20,3,374.51,1123.53,Card,0
T03332,C1864,P0197,2025-07-31 03:44:25,4,98.12,392.48,Card,0
T03333,C0498,P0129,2026-04-27 14:43:44,2,467.63,935.26,Card,0
T03334,C1908,P0140,2025-11-25 22:02:43,3,254.05,762.15,Cash on Delivery,0
T03335,C1271,P0082,2025-11-13 14:17:42,2,292.44,584.88,Card,1
T03336,C1506,P0161,2026-05-11 10:29:07,3,250.8,752.4,Cash on Delivery,0
T03337,C0272,P0109,2026-03-31 19:36:56,1,434.2,434.2,Card,0
T03338,C0725,P0136,2025-08-25 11:05:36,3,248.35,745.05,Mobile Money,0
T03339,C0189,P0174,2026-01-05 23:00:42,3,351.98,1055.94,Cash on Delivery,0
T03340,C1276,P0044,2026-01-13 02:23:08,3,105.52,316.56,Card,0
T03341,C0853,P0139,2026-03-31 07:23:28,2,134.14,268.28,Card,0
T03342,C0234,P0082,2025-11-25 21:11:26,2,292.44,584.88,Mobile Money,1
T03343,C0358,P0176,2026-03-09 10:35:28,4,46.99,187.96,Mobile Money,0
T03344,C1453,P0063,2026-03-13 19:35:23,3,382.0,1146.0,Mobile Money,0
T03345,C1596,P0033,2026-02-18 23:49:38,1,432.24,432.24,Cash on Delivery,0
T03346,C0909,P0123,2026-05-07 22:28:47,2,25.33,50.66,Cash on Delivery,0
T03347,C1451,P0194,2025-07-26 07:45:15,1,369.86,369.86,Card,0
T03348,C1674,P0045,2025-08-02 17:22:32,3,148.43,445.29,Cash on Delivery,0
T03349,C1775,P0023,2025-10-08 06:18:11,2,461.33,922.66,Card,0
T03350,C1567,P0029,2025-09-14 08:33:26,1,387.26,387.26,Mobile Money,1
T03351,C0871,P0018,2025-09-09 22:06:20,3,90.82,272.46,Mobile Money,0
T03352,C1666,P0047,2025-10-17 06:23:24,3,230.98,692.94,Card,0
T03353,C0671,P0182,2025-10-20 14:54:22,4,248.85,995.4,Mobile Money,0
T03354,C1456,P0136,2025-07-10 21:37:12,3,248.35,745.05,Card,0
